student_id,roll_number,full_name,email,department,semester,created_at
1801,23063200,Aman Bansal,23063200@college.edu,IT,7,2026-04-16 16:13:15
1808,23063017,Meera Patel,23063017@college.edu,ME,2,2026-04-16 16:13:15
1816,23078217,Harsh Nair,23078217@college.edu,ME,2,2026-04-16 16:13:15
1818,23059013,Dev Bansal,23059013@college.edu,IT,2,2026-04-16 16:13:15
1819,23073965,Dev Reddy,23073965@college.edu,EEE,5,2026-04-16 16:13:15
1832,23059344,Ananya Ghosh,23059344@college.edu,IT,2,2026-04-16 16:13:15
1865,23067573,Kavya Verma,23067573@college.edu,CSE,2,2026-04-16 16:13:15
1869,23063814,Siddharth Kapoor,23063814@college.edu,EEE,6,2026-04-16 16:13:15
1870,23063040,Vivaan Menon,23063040@college.edu,ME,7,2026-04-16 16:13:15
1873,23059061,Siddharth Menon,23059061@college.edu,IT,6,2026-04-16 16:13:15
1876,23057133,Kunal Verma,23057133@college.edu,ME,6,2026-04-16 16:13:15
1879,23072831,Kavya Verma,23072831@college.edu,ECE,5,2026-04-16 16:13:15
1884,23052104,Aman Pandey,23052104@college.edu,IT,4,2026-04-16 16:13:15
1886,23069844,Harsh Sharma,23069844@college.edu,ME,8,2026-04-16 16:13:15
1897,23061172,Priya Gupta,23061172@college.edu,CSE,3,2026-04-16 16:13:15
1908,23061858,Aarav Rao,23061858@college.edu,ME,5,2026-04-16 16:13:15
1912,23057730,Arjun Dubey,23057730@college.edu,EEE,2,2026-04-16 16:13:15
1915,23065248,Harsh Khanna,23065248@college.edu,CSE,2,2026-04-16 16:13:15
1922,23074240,Kunal Pandey,23074240@college.edu,ECE,4,2026-04-16 16:13:15
1926,23072484,Meera Agarwal,23072484@college.edu,EEE,7,2026-04-16 16:13:15
1931,23052921,Diya Choudhary,23052921@college.edu,ME,2,2026-04-16 16:13:15
1933,23057023,Varun Bansal,23057023@college.edu,CSE,6,2026-04-16 16:13:15
1935,23063873,Arjun Thakur,23063873@college.edu,ME,2,2026-04-16 16:13:15
1947,23073267,Pooja Pandey,23073267@college.edu,EEE,7,2026-04-16 16:13:15
1955,23059693,Aditi Mehta,23059693@college.edu,ME,6,2026-04-16 16:13:15
1958,23072422,Aditya Kapoor,23072422@college.edu,ECE,4,2026-04-16 16:13:15
1959,23074992,Om Reddy,23074992@college.edu,EEE,1,2026-04-16 16:13:15
1965,23055993,Sai Rao,23055993@college.edu,ME,8,2026-04-16 16:13:15
1966,23072197,Deepak Das,23072197@college.edu,CSE,2,2026-04-16 16:13:15
1969,23078028,Pooja Das,23078028@college.edu,ECE,3,2026-04-16 16:13:15
1973,23070014,Meera Das,23070014@college.edu,IT,3,2026-04-16 16:13:15
1978,23057444,Ishaan Khanna,23057444@college.edu,ME,7,2026-04-16 16:13:15
1996,23052286,Vivaan Pandey,23052286@college.edu,ME,5,2026-04-16 16:13:15
1998,23067503,Tanmay Gupta,23067503@college.edu,EEE,3,2026-04-16 16:13:15
2000,23053203,Rahul Mehta,23053203@college.edu,CSE,5,2026-04-16 16:13:15
2005,23056533,Ananya Reddy,23056533@college.edu,IT,5,2026-04-16 16:13:15
2008,23066659,Varun Mehta,23066659@college.edu,EEE,8,2026-04-16 16:13:15
2013,23069239,Sneha Rao,23069239@college.edu,CSE,5,2026-04-16 16:13:15
2017,23079405,Priya Iyer,23079405@college.edu,EEE,1,2026-04-16 16:13:15
2019,23077889,Nikhil Sharma,23077889@college.edu,CSE,5,2026-04-16 16:13:15
2023,23055895,Varun Verma,23055895@college.edu,ME,4,2026-04-16 16:13:15
2030,23056948,Kavya Reddy,23056948@college.edu,ME,6,2026-04-16 16:13:15
2032,23069218,Aditi Gupta,23069218@college.edu,EEE,1,2026-04-16 16:13:15
2050,23075911,Nikhil Thakur,23075911@college.edu,ECE,7,2026-04-16 16:13:15
2060,23051119,Kunal Patel,23051119@college.edu,IT,1,2026-04-16 16:13:15
2062,23071907,Arjun Pandey,23071907@college.edu,ME,5,2026-04-16 16:13:15
2063,23060871,Kavya Das,23060871@college.edu,CSE,8,2026-04-16 16:13:15
2071,23064800,Ishaan Mehta,23064800@college.edu,EEE,4,2026-04-16 16:13:15
2075,23067412,Ananya Thakur,23067412@college.edu,ME,7,2026-04-16 16:13:15
2078,23074402,Aman Thakur,23074402@college.edu,IT,8,2026-04-16 16:13:15
2081,23078485,Rahul Gupta,23078485@college.edu,ECE,6,2026-04-16 16:13:15
2085,23078998,Pooja Khanna,23078998@college.edu,IT,6,2026-04-16 16:13:15
2094,23064631,Yash Verma,23064631@college.edu,ECE,5,2026-04-16 16:13:15
2095,23059962,Ritesh Menon,23059962@college.edu,ECE,3,2026-04-16 16:13:15
2096,23052968,Tanmay Ghosh,23052968@college.edu,CSE,3,2026-04-16 16:13:15
2098,23076497,Rohan Agarwal,23076497@college.edu,EEE,7,2026-04-16 16:13:15
2105,23051896,Rohan Patel,23051896@college.edu,IT,2,2026-04-16 16:13:15
2107,23053274,Aarav Sharma,23053274@college.edu,CSE,1,2026-04-16 16:13:15
2110,23065236,Diya Thakur,23065236@college.edu,EEE,6,2026-04-16 16:13:15
2112,23055573,Nikhil Menon,23055573@college.edu,ECE,4,2026-04-16 16:13:15
2116,23061264,Yash Menon,23061264@college.edu,ME,5,2026-04-16 16:13:15
2117,23062927,Aditya Verma,23062927@college.edu,CSE,8,2026-04-16 16:13:15
2120,23077264,Vivaan Choudhary,23077264@college.edu,EEE,4,2026-04-16 16:13:15
2124,23072966,Siddharth Dubey,23072966@college.edu,EEE,4,2026-04-16 16:13:15
2126,23058192,Arjun Agarwal,23058192@college.edu,ME,7,2026-04-16 16:13:15
2139,23068539,Kunal Mehta,23068539@college.edu,EEE,7,2026-04-16 16:13:15
2142,23056179,Aman Khanna,23056179@college.edu,IT,8,2026-04-16 16:13:15
2143,23067093,Harsh Verma,23067093@college.edu,ECE,4,2026-04-16 16:13:15
2145,23059631,Rahul Mehta,23059631@college.edu,IT,7,2026-04-16 16:13:15
2149,23056137,Dev Choudhary,23056137@college.edu,EEE,1,2026-04-16 16:13:15
2150,23076096,Aman Iyer,23076096@college.edu,ECE,4,2026-04-16 16:13:15
2152,23077628,Aarav Kapoor,23077628@college.edu,ECE,5,2026-04-16 16:13:15
2153,23063565,Rahul Reddy,23063565@college.edu,CSE,1,2026-04-16 16:13:15
2159,23072190,Ananya Reddy,23072190@college.edu,IT,2,2026-04-16 16:13:15
2164,23060307,Ananya Agarwal,23060307@college.edu,ECE,2,2026-04-16 16:13:15
2167,23060177,Harsh Jain,23060177@college.edu,EEE,4,2026-04-16 16:13:15
2169,23058323,Siddharth Das,23058323@college.edu,EEE,6,2026-04-16 16:13:15
2170,23071425,Mohit Reddy,23071425@college.edu,CSE,4,2026-04-16 16:13:15
2173,23068871,Ritesh Joshi,23068871@college.edu,ME,3,2026-04-16 16:13:15
2174,23053511,Pooja Iyer,23053511@college.edu,IT,1,2026-04-16 16:13:15
2176,23054139,Ritesh Jain,23054139@college.edu,ECE,1,2026-04-16 16:13:15
2178,23068120,Rohan Rao,23068120@college.edu,ME,1,2026-04-16 16:13:15
2189,23066621,Krishna Gupta,23066621@college.edu,ME,1,2026-04-16 16:13:15
2206,23070507,Siddharth Gupta,23070507@college.edu,IT,4,2026-04-16 16:13:15
2208,23056501,Meera Reddy,23056501@college.edu,IT,1,2026-04-16 16:13:15
2210,23052456,Om Ghosh,23052456@college.edu,IT,2,2026-04-16 16:13:15
2217,23055199,Harsh Sharma,23055199@college.edu,EEE,2,2026-04-16 16:13:15
2218,23066224,Nikhil Gupta,23066224@college.edu,ME,4,2026-04-16 16:13:15
2225,23071464,Pooja Rao,23071464@college.edu,IT,6,2026-04-16 16:13:15
2243,23072598,Aman Das,23072598@college.edu,IT,4,2026-04-16 16:13:15
2267,23054929,Aman Kapoor,23054929@college.edu,IT,3,2026-04-16 16:13:15
2272,23051795,Ishaan Patel,23051795@college.edu,ECE,3,2026-04-16 16:13:15
2274,23065351,Om Thakur,23065351@college.edu,IT,3,2026-04-16 16:13:15
2279,23066595,Ritesh Khanna,23066595@college.edu,ECE,3,2026-04-16 16:13:15
2297,23050840,Manav Jain,23050840@college.edu,ME,5,2026-04-16 16:13:15
2302,23052632,Arjun Menon,23052632@college.edu,ME,3,2026-04-16 16:13:15
2304,23077860,Kunal Pandey,23077860@college.edu,EEE,4,2026-04-16 16:13:15
2305,23077608,Rahul Das,23077608@college.edu,IT,4,2026-04-16 16:13:15
2311,23061579,Sai Jain,23061579@college.edu,ME,4,2026-04-16 16:13:15
2320,23062199,Aman Jain,23062199@college.edu,IT,5,2026-04-16 16:13:15
2321,23069414,Om Agarwal,23069414@college.edu,EEE,3,2026-04-16 16:13:15
2322,23077783,Ishaan Khanna,23077783@college.edu,ME,7,2026-04-16 16:13:15
2323,23053068,Aditi Gupta,23053068@college.edu,EEE,6,2026-04-16 16:13:15
2325,23079704,Meera Jain,23079704@college.edu,ME,6,2026-04-16 16:13:15
2335,23058357,Aditi Ghosh,23058357@college.edu,CSE,6,2026-04-16 16:13:15
2337,23070757,Krishna Agarwal,23070757@college.edu,CSE,8,2026-04-16 16:13:15
2341,23072398,Manav Khanna,23072398@college.edu,IT,2,2026-04-16 16:13:15
2346,23051438,Sneha Thakur,23051438@college.edu,ME,5,2026-04-16 16:13:15
2351,23065002,Deepak Iyer,23065002@college.edu,CSE,8,2026-04-16 16:13:15
2352,23051520,Deepak Bansal,23051520@college.edu,ECE,3,2026-04-16 16:13:15
2360,23058389,Manav Khanna,23058389@college.edu,EEE,4,2026-04-16 16:13:15
2363,23069803,Priya Menon,23069803@college.edu,ECE,2,2026-04-16 16:13:15
2366,23063555,Aditya Mehta,23063555@college.edu,ECE,8,2026-04-16 16:13:15
2369,23069318,Krishna Dubey,23069318@college.edu,IT,2,2026-04-16 16:13:15
2370,23050584,Rahul Das,23050584@college.edu,ECE,1,2026-04-16 16:13:15
2371,23066390,Ishaan Nair,23066390@college.edu,ECE,6,2026-04-16 16:13:15
2384,23075938,Vivaan Patel,23075938@college.edu,ECE,8,2026-04-16 16:13:15
2390,23074642,Kunal Agarwal,23074642@college.edu,ME,6,2026-04-16 16:13:15
2392,23063043,Varun Gupta,23063043@college.edu,CSE,8,2026-04-16 16:13:15
2406,23059216,Priya Rao,23059216@college.edu,CSE,5,2026-04-16 16:13:15
2410,23061864,Meera Verma,23061864@college.edu,IT,5,2026-04-16 16:13:15
2411,23058764,Nikhil Kapoor,23058764@college.edu,ME,1,2026-04-16 16:13:15
2412,23066360,Kavya Sinha,23066360@college.edu,ME,5,2026-04-16 16:13:15
2416,23066137,Siddharth Sinha,23066137@college.edu,IT,5,2026-04-16 16:13:15
2421,23065746,Mohit Nair,23065746@college.edu,IT,6,2026-04-16 16:13:15
2424,23070893,Sai Gupta,23070893@college.edu,CSE,4,2026-04-16 16:13:15
2437,23064684,Kavya Thakur,23064684@college.edu,CSE,3,2026-04-16 16:13:15
2438,23060483,Varun Sinha,23060483@college.edu,ECE,8,2026-04-16 16:13:15
2441,23066639,Ishaan Thakur,23066639@college.edu,EEE,4,2026-04-16 16:13:15
2442,23064206,Om Menon,23064206@college.edu,ECE,3,2026-04-16 16:13:15
2444,23055324,Kavya Jain,23055324@college.edu,IT,3,2026-04-16 16:13:15
2457,23060277,Manav Bansal,23060277@college.edu,ME,2,2026-04-16 16:13:15
2458,23060901,Meera Joshi,23060901@college.edu,ME,5,2026-04-16 16:13:15
2465,23056476,Yash Pandey,23056476@college.edu,EEE,3,2026-04-16 16:13:15
2466,23058432,Aditya Reddy,23058432@college.edu,ECE,1,2026-04-16 16:13:15
2478,23059132,Mohit Bansal,23059132@college.edu,ME,2,2026-04-16 16:13:15
2482,23068017,Ritesh Patel,23068017@college.edu,EEE,7,2026-04-16 16:13:15
2495,23060860,Nikhil Thakur,23060860@college.edu,EEE,5,2026-04-16 16:13:15
2497,23061479,Sai Choudhary,23061479@college.edu,ECE,3,2026-04-16 16:13:15
2501,23069430,Kunal Rao,23069430@college.edu,CSE,2,2026-04-16 16:13:15
2512,23057304,Tanmay Gupta,23057304@college.edu,CSE,2,2026-04-16 16:13:15
2520,23056869,Nikhil Ghosh,23056869@college.edu,ECE,5,2026-04-16 16:13:15
2522,23069998,Harsh Joshi,23069998@college.edu,ME,5,2026-04-16 16:13:15
2525,23052876,Om Nair,23052876@college.edu,ME,1,2026-04-16 16:13:15
2526,23071547,Ritesh Iyer,23071547@college.edu,CSE,4,2026-04-16 16:13:15
2530,23069929,Aman Agarwal,23069929@college.edu,EEE,5,2026-04-16 16:13:15
2534,23077725,Rahul Thakur,23077725@college.edu,IT,1,2026-04-16 16:13:15
2535,23070630,Aditya Nair,23070630@college.edu,ME,6,2026-04-16 16:13:15
2539,23074600,Rohan Agarwal,23074600@college.edu,EEE,5,2026-04-16 16:13:15
2540,23060753,Diya Menon,23060753@college.edu,EEE,4,2026-04-16 16:13:15
2541,23056046,Tanmay Iyer,23056046@college.edu,CSE,4,2026-04-16 16:13:15
2546,23069683,Pooja Joshi,23069683@college.edu,ME,5,2026-04-16 16:13:15
2547,23072151,Pooja Patel,23072151@college.edu,CSE,7,2026-04-16 16:13:15
2551,23055703,Ritesh Iyer,23055703@college.edu,ECE,2,2026-04-16 16:13:15
2564,23064937,Aman Mehta,23064937@college.edu,IT,2,2026-04-16 16:13:15
2566,23057040,Arjun Reddy,23057040@college.edu,CSE,4,2026-04-16 16:13:15
2571,23067285,Ritika Jain,23067285@college.edu,IT,3,2026-04-16 16:13:15
2572,23058524,Sneha Verma,23058524@college.edu,CSE,6,2026-04-16 16:13:15
2575,23064580,Krishna Khanna,23064580@college.edu,ME,2,2026-04-16 16:13:15
2580,23056444,Kunal Sharma,23056444@college.edu,EEE,6,2026-04-16 16:13:15
2583,23070440,Ritesh Sinha,23070440@college.edu,EEE,7,2026-04-16 16:13:15
2585,23073241,Tanmay Dubey,23073241@college.edu,IT,5,2026-04-16 16:13:15
2586,23067210,Kunal Bansal,23067210@college.edu,ME,3,2026-04-16 16:13:15
2589,23066205,Ishaan Khanna,23066205@college.edu,ECE,6,2026-04-16 16:13:15
2590,23069986,Yash Reddy,23069986@college.edu,ECE,4,2026-04-16 16:13:15
2603,23056373,Neha Agarwal,23056373@college.edu,CSE,6,2026-04-16 16:13:15
2606,23058087,Ananya Sharma,23058087@college.edu,ME,4,2026-04-16 16:13:15
2612,23063808,Rahul Agarwal,23063808@college.edu,CSE,4,2026-04-16 16:13:15
2618,23053984,Vivaan Choudhary,23053984@college.edu,ME,4,2026-04-16 16:13:15
2628,23073771,Varun Gupta,23073771@college.edu,ECE,1,2026-04-16 16:13:15
2629,23063299,Ritesh Ghosh,23063299@college.edu,EEE,4,2026-04-16 16:13:15
2630,23067786,Arjun Bansal,23067786@college.edu,IT,5,2026-04-16 16:13:15
2637,23057336,Aditi Patel,23057336@college.edu,ECE,2,2026-04-16 16:13:15
2638,23052256,Aditya Kapoor,23052256@college.edu,CSE,6,2026-04-16 16:13:15
2645,23053014,Sai Iyer,23053014@college.edu,IT,4,2026-04-16 16:13:15
2650,23068726,Nikhil Sharma,23068726@college.edu,ECE,4,2026-04-16 16:13:15
2651,23065663,Arjun Thakur,23065663@college.edu,ECE,1,2026-04-16 16:13:15
2657,23079357,Aditya Bansal,23079357@college.edu,EEE,4,2026-04-16 16:13:15
2663,23079127,Dev Mehta,23079127@college.edu,CSE,8,2026-04-16 16:13:15
2670,23059713,Ananya Rao,23059713@college.edu,IT,2,2026-04-16 16:13:15
2685,23068513,Vivaan Iyer,23068513@college.edu,CSE,7,2026-04-16 16:13:15
2686,23067298,Arjun Dubey,23067298@college.edu,ME,7,2026-04-16 16:13:15
2691,23056553,Harsh Mehta,23056553@college.edu,CSE,1,2026-04-16 16:13:15
2692,23061068,Vivaan Das,23061068@college.edu,EEE,8,2026-04-16 16:13:15
2693,23074505,Yash Sharma,23074505@college.edu,IT,2,2026-04-16 16:13:15
2708,23052761,Vivaan Sinha,23052761@college.edu,ECE,5,2026-04-16 16:13:15
2710,23076777,Rahul Reddy,23076777@college.edu,CSE,5,2026-04-16 16:13:15
2713,23065490,Krishna Verma,23065490@college.edu,EEE,1,2026-04-16 16:13:15
2730,23073385,Ritesh Agarwal,23073385@college.edu,ECE,7,2026-04-16 16:13:15
2737,23071409,Rahul Bansal,23071409@college.edu,IT,4,2026-04-16 16:13:15
2741,23066121,Varun Verma,23066121@college.edu,CSE,3,2026-04-16 16:13:15
2744,23055715,Harsh Reddy,23055715@college.edu,EEE,2,2026-04-16 16:13:15
2746,23064529,Sai Joshi,23064529@college.edu,ECE,7,2026-04-16 16:13:15
2753,23069107,Aditi Patel,23069107@college.edu,EEE,5,2026-04-16 16:13:15
2761,23075829,Ritika Das,23075829@college.edu,IT,4,2026-04-16 16:13:15
2762,23051982,Ritesh Nair,23051982@college.edu,CSE,2,2026-04-16 16:13:15
2781,23064622,Siddharth Rao,23064622@college.edu,EEE,6,2026-04-16 16:13:15
2784,23073187,Aarav Patel,23073187@college.edu,EEE,2,2026-04-16 16:13:15
2787,23077137,Neha Verma,23077137@college.edu,ME,5,2026-04-16 16:13:15
2789,23064103,Krishna Iyer,23064103@college.edu,IT,1,2026-04-16 16:13:15
2791,23059055,Nikhil Patel,23059055@college.edu,ECE,8,2026-04-16 16:13:15
2798,23057321,Deepak Das,23057321@college.edu,ME,4,2026-04-16 16:13:15
2812,23073239,Ananya Das,23073239@college.edu,EEE,1,2026-04-16 16:13:15
2814,23057203,Om Bansal,23057203@college.edu,EEE,6,2026-04-16 16:13:15
2815,23070549,Vivaan Das,23070549@college.edu,IT,6,2026-04-16 16:13:15
2821,23069989,Aman Pandey,23069989@college.edu,CSE,8,2026-04-16 16:13:15
2828,23077319,Priya Pandey,23077319@college.edu,IT,1,2026-04-16 16:13:15
2837,23071228,Ritesh Sharma,23071228@college.edu,IT,8,2026-04-16 16:13:15
2838,23077180,Ishaan Menon,23077180@college.edu,ME,5,2026-04-16 16:13:15
2840,23068941,Sneha Choudhary,23068941@college.edu,IT,2,2026-04-16 16:13:15
2847,23059126,Dev Patel,23059126@college.edu,IT,4,2026-04-16 16:13:15
2851,23054599,Meera Ghosh,23054599@college.edu,ECE,2,2026-04-16 16:13:15
2852,23054026,Arjun Das,23054026@college.edu,ECE,4,2026-04-16 16:13:15
2857,23053906,Harsh Reddy,23053906@college.edu,EEE,1,2026-04-16 16:13:15
2863,23067463,Dev Kapoor,23067463@college.edu,ECE,1,2026-04-16 16:13:15
2864,23050844,Meera Sinha,23050844@college.edu,ME,3,2026-04-16 16:13:15
2867,23056750,Arjun Pandey,23056750@college.edu,ECE,4,2026-04-16 16:13:15
2868,23066467,Aarav Gupta,23066467@college.edu,ME,4,2026-04-16 16:13:15
2873,23078340,Nikhil Reddy,23078340@college.edu,IT,3,2026-04-16 16:13:15
2876,23054167,Diya Iyer,23054167@college.edu,ECE,7,2026-04-16 16:13:15
2877,23050503,Siddharth Jain,23050503@college.edu,ME,1,2026-04-16 16:13:15
2880,23063980,Om Mehta,23063980@college.edu,ME,3,2026-04-16 16:13:15
2886,23076443,Ananya Patel,23076443@college.edu,ECE,7,2026-04-16 16:13:15
2887,23061689,Priya Ghosh,23061689@college.edu,ECE,5,2026-04-16 16:13:15
2892,23079046,Ananya Choudhary,23079046@college.edu,ECE,3,2026-04-16 16:13:15
2893,23059220,Nikhil Mehta,23059220@college.edu,ECE,8,2026-04-16 16:13:15
2894,23050435,Sai Nair,23050435@college.edu,EEE,5,2026-04-16 16:13:15
2902,23067027,Manav Sinha,23067027@college.edu,CSE,1,2026-04-16 16:13:15
2917,23056100,Kunal Bansal,23056100@college.edu,ECE,1,2026-04-16 16:13:15
2920,23076260,Mohit Iyer,23076260@college.edu,CSE,5,2026-04-16 16:13:15
2926,23071812,Priya Mehta,23071812@college.edu,ME,1,2026-04-16 16:13:15
2927,23050542,Ritika Dubey,23050542@college.edu,ME,1,2026-04-16 16:13:15
2932,23078792,Harsh Verma,23078792@college.edu,IT,3,2026-04-16 16:13:15
2933,23071671,Manav Patel,23071671@college.edu,CSE,2,2026-04-16 16:13:15
2934,23063827,Aman Thakur,23063827@college.edu,EEE,2,2026-04-16 16:13:15
2935,23065740,Sai Joshi,23065740@college.edu,ME,4,2026-04-16 16:13:15
2938,23052261,Om Verma,23052261@college.edu,EEE,6,2026-04-16 16:13:15
2941,23057897,Manav Pandey,23057897@college.edu,ME,1,2026-04-16 16:13:15
2953,23060945,Aman Verma,23060945@college.edu,EEE,6,2026-04-16 16:13:15
2959,23079501,Sneha Rao,23079501@college.edu,IT,7,2026-04-16 16:13:15
2963,23051891,Arjun Joshi,23051891@college.edu,EEE,2,2026-04-16 16:13:15
2965,23071905,Vivaan Gupta,23071905@college.edu,CSE,5,2026-04-16 16:13:15
2970,23057194,Manav Sharma,23057194@college.edu,CSE,1,2026-04-16 16:13:15
2971,23068294,Pooja Pandey,23068294@college.edu,EEE,3,2026-04-16 16:13:15
2982,23077267,Rohan Jain,23077267@college.edu,ME,7,2026-04-16 16:13:15
2992,23059048,Sneha Nair,23059048@college.edu,CSE,7,2026-04-16 16:13:15
3000,23057777,Varun Verma,23057777@college.edu,CSE,5,2026-04-16 16:13:15
3010,23059190,Sai Mehta,23059190@college.edu,EEE,1,2026-04-16 16:13:15
3012,23064878,Neha Agarwal,23064878@college.edu,EEE,1,2026-04-16 16:13:15
3018,23066727,Ananya Gupta,23066727@college.edu,ME,6,2026-04-16 16:13:15
3019,23062704,Ritesh Patel,23062704@college.edu,ECE,7,2026-04-16 16:13:15
3020,23068039,Ishaan Verma,23068039@college.edu,CSE,6,2026-04-16 16:13:15
3033,23077797,Neha Sinha,23077797@college.edu,IT,1,2026-04-16 16:13:15
3034,23055804,Diya Jain,23055804@college.edu,ME,5,2026-04-16 16:13:15
3037,23069522,Varun Thakur,23069522@college.edu,CSE,4,2026-04-16 16:13:15
3041,23054813,Rahul Ghosh,23054813@college.edu,EEE,3,2026-04-16 16:13:15
3046,23062394,Harsh Sinha,23062394@college.edu,ECE,3,2026-04-16 16:13:15
3047,23065316,Kunal Ghosh,23065316@college.edu,IT,4,2026-04-16 16:13:15
3051,23062737,Harsh Sharma,23062737@college.edu,EEE,2,2026-04-16 16:13:15
3060,23063966,Pooja Pandey,23063966@college.edu,ME,7,2026-04-16 16:13:15
3071,23076841,Pooja Khanna,23076841@college.edu,ECE,8,2026-04-16 16:13:15
3074,23069089,Arjun Mehta,23069089@college.edu,ECE,3,2026-04-16 16:13:15
3082,23065245,Vivaan Mehta,23065245@college.edu,EEE,6,2026-04-16 16:13:15
3085,23052430,Yash Pandey,23052430@college.edu,ECE,2,2026-04-16 16:13:15
3096,23074081,Aditya Thakur,23074081@college.edu,ECE,3,2026-04-16 16:13:15
3109,23058805,Aman Menon,23058805@college.edu,IT,3,2026-04-16 16:13:15
3112,23051271,Arjun Sinha,23051271@college.edu,EEE,2,2026-04-16 16:13:15
3113,23065510,Deepak Khanna,23065510@college.edu,ME,7,2026-04-16 16:13:15
3126,23065286,Dev Nair,23065286@college.edu,IT,2,2026-04-16 16:13:15
3128,23074842,Yash Das,23074842@college.edu,ME,8,2026-04-16 16:13:15
3132,23060671,Kavya Jain,23060671@college.edu,EEE,4,2026-04-16 16:13:15
3135,23055698,Kavya Bansal,23055698@college.edu,CSE,1,2026-04-16 16:13:15
3136,23072617,Aman Verma,23072617@college.edu,IT,1,2026-04-16 16:13:15
3137,23065836,Ritesh Menon,23065836@college.edu,ME,2,2026-04-16 16:13:15
3138,23073314,Varun Thakur,23073314@college.edu,ECE,5,2026-04-16 16:13:15
3140,23077962,Kavya Bansal,23077962@college.edu,ME,2,2026-04-16 16:13:15
3151,23076540,Rohan Iyer,23076540@college.edu,IT,6,2026-04-16 16:13:15
3165,23073619,Aditi Dubey,23073619@college.edu,EEE,6,2026-04-16 16:13:15
3170,23057957,Rohan Reddy,23057957@college.edu,CSE,5,2026-04-16 16:13:15
3184,23077457,Aditi Kapoor,23077457@college.edu,EEE,3,2026-04-16 16:13:15
3185,23073890,Vivaan Sinha,23073890@college.edu,IT,4,2026-04-16 16:13:15
3196,23071807,Ritesh Khanna,23071807@college.edu,IT,1,2026-04-16 16:13:15
3199,23055220,Ananya Thakur,23055220@college.edu,CSE,2,2026-04-16 16:13:15
3200,23074436,Aman Nair,23074436@college.edu,CSE,3,2026-04-16 16:13:15
3203,23077172,Priya Dubey,23077172@college.edu,CSE,5,2026-04-16 16:13:15
3204,23074703,Kavya Mehta,23074703@college.edu,EEE,4,2026-04-16 16:13:15
3206,23074292,Harsh Verma,23074292@college.edu,EEE,3,2026-04-16 16:13:15
3228,23053745,Aarav Gupta,23053745@college.edu,EEE,8,2026-04-16 16:13:15
3229,23066094,Ishaan Verma,23066094@college.edu,CSE,8,2026-04-16 16:13:15
3231,23050196,Kunal Gupta,23050196@college.edu,EEE,1,2026-04-16 16:13:15
3232,23056654,Sneha Choudhary,23056654@college.edu,ME,8,2026-04-16 16:13:15
3233,23073975,Nikhil Sinha,23073975@college.edu,EEE,5,2026-04-16 16:13:15
3234,23073055,Manav Rao,23073055@college.edu,EEE,4,2026-04-16 16:13:15
